,corridor_id,rmse,mae,mape
0,4666,2.519531992941643,1.4036363700193735,0.06596999087678596
1,4667,2.9345146121119234,1.297732444603544,0.05295919624196111
2,4668,11.38663838220828,3.505909443682566,0.10941934117114986
3,4669,1.1566189784783465,0.7991624991757189,0.02630281842957413
4,4670,1.2495630136189222,0.5870216100558215,0.029280473085092944
5,4671,1.295979211696226,0.6992195172975952,0.033228761435252496
6,4672,2.0604434824910496,1.1943853979364565,0.015223068319433647
7,4674,7.545671033255018,2.410028749129748,0.04984084631072925
8,4675,1.6266381988676553,0.662671925749886,0.012535772744622078
9,4676,1.251604030476782,0.5834258548478592,0.034619109865602155
10,4677,0.5875943149443005,0.3320799699578828,0.025982868389301354
11,4678,1.329604441853322,0.7254030392235034,0.017177219082514305
12,4679,2.622041160006469,1.2872116367778608,0.030475744532813476
13,4680,0.657496523986546,0.3743598523436535,0.012667608387249502
14,4681,0.9159439717281034,0.44975813063137826,0.015168120733661486
15,15272,0.7295757138203071,0.31597600105624735,0.024746383486629796
16,15274,1.4146073786526514,0.646320232809176,0.04265252018600199
17,15292,7.823678166580785,1.4343123441477519,0.11653444059109203
18,15294,1.224323178442618,0.32057831544773874,0.04711202345277453
19,15348,1.8759495549691254,0.7921976495050668,0.09898129030848773
20,15350,1.9830915671547618,0.9429130049043775,0.09844483600401144
21,15354,0.08765577271536931,0.05248606206320852,0.026150932469584838
22,15356,3.3648161694426855,1.424487746609994,0.0924361236301149
23,15358,2.126362828615522,0.7754146352281248,0.053262497038549884
24,15368,0.35165838005206373,0.25205178194973094,0.01790962780058954
25,15370,0.8753553317829992,0.3753427029839012,0.025920050732786238
26,15376,0.1338175783388187,0.07893805902702582,0.007122251608519989
27,15378,0.17487840021700787,0.09948130145802722,0.00847764858405788
28,15380,1.3274816437818546,0.37068692380514223,0.05636623193606391
29,15382,0.0775034006404219,0.05060356950962845,0.007137673547172116
30,15456,0.09806319485398778,0.055141077023965916,0.014950415046573507
31,15458,0.07721254659721531,0.05017173933506954,0.013859932021883571
32,15488,0.9397140945596526,0.3707361561284151,0.0401834439639342
33,15490,0.5246079775965932,0.21511061183670066,0.022337755618268954
34,15520,1.2607345375462007,0.45688524484277737,0.03279437004842797
35,15522,0.22617359322781636,0.14840034733434396,0.011531197743522008
36,15532,0.6885974928101011,0.5023077346758306,0.036344677582625634
37,15534,0.5904445076140885,0.3809978857159645,0.027639031918674367
38,15536,0.2606923674999523,0.14809607324463425,0.0102455915667722
39,15538,0.8401810605358546,0.32827987927637564,0.020068241345894217
40,15556,0.8333090317789826,0.2667750345854764,0.025556943976546426
41,15558,0.7902059849549903,0.2484733702765599,0.026254202333414422
42,15560,0.43955027377461653,0.1662687939819223,0.023134914240749014
43,15562,0.35135563882342274,0.23721086413553708,0.03680292949133628
44,15564,0.44381797768936104,0.20761186065114054,0.011935647630761236
45,15566,0.8508665333349577,0.38446743434174135,0.0212035993339369
46,15688,0.5477522001675886,0.26652435071463426,0.015201025927397867
47,15690,0.4334920385077682,0.2405777852070321,0.014075227983697116
48,16048,0.22820807870643026,0.14783506240641547,0.021778033080078137
49,16050,0.7511661074705566,0.2864795412741713,0.03625008005321045
50,16068,1.3577401938050073,0.568966875554569,0.03589454635654497
51,16070,0.6361146660569608,0.255810962397084,0.016530565415137775
52,16072,1.2354216566234268,0.3221283825327184,0.050780037209025276
53,16074,0.9330249171233438,0.335635593010886,0.07019921464699966
54,20035,1.7214591490392441,0.7521839590952095,0.05255138597450834
55,20037,1.5635639902820098,0.6195713767967382,0.03958069181989219
56,20139,3.5579417662412927,1.3834734133732394,0.0788397266125253
57,20141,4.158315077254255,1.4759331742565356,0.08366861933556782
58,22040,0.23073134577168214,0.13935976239889697,0.007288824404095093
59,22041,1.0570887129972495,0.374299138762938,0.018697679034195176
60,22136,1.490875909369376,0.4875310822647327,0.021403073235785768
61,22137,3.299537836499822,0.8576020422378828,0.038043884398099706
62,22138,0.6190313802415068,0.23042473769792007,0.03594708786881999
63,22139,0.19029427654517211,0.10572287512546648,0.02365798487507117
64,22142,2.2027973225991513,0.8727144355494036,0.18671520151549925
65,22143,1.3619300441934865,0.7789829331424433,0.11713259903516667
66,22146,0.09109822570186991,0.042493878470503905,0.030571390479890822
67,22147,0.2548346653498587,0.0881757198419582,0.06076752208441826
68,22148,0.3961758400355714,0.2861551919396699,0.016243343350357754
69,22149,0.594275230051916,0.2618580115062054,0.014197189892581771
70,22150,0.18668699177413076,0.10521372899610477,0.022613471914553117
71,22151,1.8136200765438615,0.832264572473817,0.14432234400219598
72,22166,0.8231759763707688,0.35960713619306617,0.031188150176416615
73,22167,0.6304604890705707,0.39673882970861796,0.03347267819149766
74,22168,0.044476011176516325,0.030718669412636235,0.008407266360741718
75,22169,0.039977539700570365,0.02750874520944633,0.007557770625504514
76,22170,0.9786767073303717,0.44880463427297346,0.028215968470614985
77,22171,2.2052768704220638,0.8583618700236033,0.06004851108651263
78,22175,1.3032330305756326,0.6267021303076984,0.02920294494673776
79,22176,0.603463927150003,0.31384725438597544,0.01602871720736928
80,22190,0.3574590021500463,0.13844617104483287,0.010071465098865539
81,22191,0.30789707265242927,0.13036312367907185,0.016091537785598044
82,22194,0.4727207251340207,0.270573591999107,0.019024579183440925
83,22195,2.211949772400188,0.7061760048989204,0.048976341989173056
84,22196,8.783982100843986,2.444825081485302,0.09291588964940342
85,22197,0.8701340195222828,0.5402029756209389,0.026486932919861296
86,22198,0.8404595675313158,0.4588439107812675,0.0281177592055706
87,22199,0.5156204322879333,0.3003557086049627,0.019823186785020385
88,22204,0.5630860003036354,0.2789305146316529,0.030369839602997453
89,22205,0.5828347644949333,0.3026855278282821,0.030957726831934637
90,22208,1.0914047270966218,0.4355612838487216,0.022283313024593455
91,22209,0.9315724269923028,0.42476442583309704,0.021025521775711677
92,22210,1.4162277502587808,0.916195785733646,0.05461019802086779
93,22211,2.842623777533872,1.1561213129635706,0.06670732760763856
94,22212,0.5766894566422498,0.28261834617027787,0.014452304492889295
95,22220,0.8996683023985942,0.5599003439561073,0.019621787886276505
96,22221,1.2737333119137082,0.8426988625512106,0.029090494467804255
