,corridor_id,rmse,mae,mape
0,4666,7.181273466050842,1.6002821723902054,0.08441886628103606
1,4667,1.3768196676695623,0.8203127103834268,0.038605433199963346
2,4668,8.914129193243499,2.6098505471307023,0.08432329017873831
3,4669,0.6724457710571916,0.40457712503406507,0.013250742029334527
4,4670,0.6881946378242157,0.3300822642875288,0.016912008012106218
5,4671,0.5549712926672611,0.31249424613204185,0.015407858536529729
6,4672,1.0381199993579167,0.6219577393068838,0.00783311843644562
7,4674,0.9294192501478216,0.42451145595884837,0.008578546452696886
8,4675,4.435792975827658,1.2146762349507798,0.024748781974356242
9,4676,0.3855872886659775,0.22312708609267426,0.013590333012853936
10,4677,0.47221783121505984,0.2813325594103207,0.021269697581782165
11,4678,0.7152917198963458,0.44373121002725324,0.010794705304111207
12,4679,1.4405626486176044,0.7123207541860113,0.017070054280612937
13,4680,1.4071579829883558,0.411758237290125,0.014102501571789076
14,4681,0.3596959448743358,0.2641305852896459,0.009044707054407668
15,15272,0.8175371843241062,0.2953005189120501,0.01938058176203597
16,15274,0.397842171191952,0.1835261330541767,0.013909678592266288
17,15292,0.6388209966342671,0.2807682446017625,0.03558822426752753
18,15294,0.33665146791779466,0.13555257998564502,0.02404904253576824
19,15348,2.641776563002873,0.7618217041567289,0.08484270969018919
20,15350,1.1833893229485533,0.5022897815527778,0.048105289035193365
21,15354,0.17400510534982297,0.07257691714963578,0.033646484915633386
22,15356,0.7552643579278466,0.5066638853150316,0.03711306384723589
23,15358,2.529779101731421,0.7799415757323223,0.06345462182475906
24,15368,0.45241698130503283,0.22012038123662644,0.014284942000658192
25,15370,0.5979959321437521,0.2691873861237892,0.017924806207970417
26,15376,0.08355543383895725,0.057978938149121396,0.005232857885505832
27,15378,0.11840236603248394,0.08474086826417494,0.007413548132773489
28,15380,0.2609385381244609,0.10652113343249674,0.01536612300157349
29,15382,0.049957626862148746,0.03380054801697309,0.0047534392667466915
30,15456,0.04306361753979984,0.029135133328648852,0.007971598432180836
31,15458,0.530695777959696,0.10933367095736778,0.029394446545871172
32,15488,0.12957837752485787,0.0939273578025502,0.01136154950019998
33,15490,0.215546407645362,0.11488317777303564,0.01270145222756501
34,15520,0.3118924871877159,0.16259436827774215,0.011659475391485987
35,15522,0.16588271517915118,0.10903963052396878,0.008520819318459171
36,15532,0.3683751436188431,0.28960946300740054,0.021125273678394847
37,15534,0.42616971898609707,0.3344647444527773,0.024384639952139332
38,15536,0.2607758435624875,0.12896982268594326,0.008919024422881016
