,corridor_id,r2,rmse,mae,mape
0,15368,0.8529990582517227,0.4313865096941221,0.30185301858739677,0.020628222554140225
1,15370,0.7623266683444296,0.49636507084386955,0.3075077509480841,0.02113819739246716
2,15376,0.14362586369360608,0.2844413563142186,0.2109441689924848,0.01892255551063139
3,15378,0.5148896641571491,0.3582613625967405,0.19543254266401203,0.016718173533232385
4,15380,0.11108879897445356,0.2924375362370864,0.13562636802500214,0.019581213478906744
5,15382,-6.416354458638196e-05,0.1577881589602154,0.11356940251114019,0.015919326948670057
6,22040,0.33398886074665624,0.3536058815518264,0.20917016772160799,0.010787483458273562
7,22041,0.6953044007129394,0.5101204405947328,0.23843166335936353,0.011968918883171888
8,4666,0.9049435019352353,0.9226186563857361,0.5050109127261325,0.023693184168710076
9,4667,0.9419742686032301,0.9008646936663884,0.5295675133004333,0.024488043791281545
10,4668,0.925076815455008,1.4171521995691405,0.5966768521072935,0.018088902206750107
11,4669,0.9300030908307272,0.7612054306596194,0.48119962152356044,0.015620752813942571
12,4670,0.8641470777517684,0.4691301219489421,0.30352724550654736,0.015104084697933218
13,4671,0.8679923501364122,0.6459260643372834,0.3529908648934837,0.016802618197965958
14,4672,0.9601520634628044,0.674578992889346,0.46031636848792984,0.005908461920242509
15,4674,0.9138054579252416,0.6403123205526805,0.4450597637276571,0.009111357280867868
16,20035,0.828275200913092,0.7107693075333992,0.29067340981031087,0.020819508089753334
17,4675,0.949258070114074,0.8259298489865065,0.3819385450546513,0.007365391018966843
18,20037,0.754006783772224,0.4918468503608063,0.25363963863487676,0.019694485629268014
19,4676,0.9531539213762973,0.7810545352894201,0.37606340831155755,0.02331441633388405
20,4677,0.7546927783378158,0.4294687981066193,0.30610535886102863,0.023635835247718357
21,4678,0.9586838243681305,0.6553059844077153,0.39026201616244693,0.009263561777818714
22,4679,0.9457041555645355,0.7095241116288308,0.438047930547557,0.010499550644898594
23,4680,0.8399587377738478,0.46798021204446305,0.29507137679459516,0.009967484121602794
24,4681,0.8201582184867571,0.5410678849251714,0.32323465315468314,0.010853520430946256
25,15456,-1.0204873278185644e-05,0.27696344991396493,0.09730169575922042,0.024058387233096605
26,15458,-5.941564937606003e-06,0.25791905865590925,0.10980333966933206,0.02844034541065208
27,22136,0.8987791083312952,0.6035899510809047,0.28927247341843426,0.011765947795461206
28,22137,0.8602513323136295,0.4122621141179469,0.3011114876697127,0.013221840398518443
29,22138,0.8950652317702333,0.48572931703857003,0.24183509997769376,0.04152099559531499
30,22139,0.3255462496402841,0.27331243314031356,0.1607620785712068,0.035749331354676485
31,22142,0.8152918082414875,0.5661522165641661,0.31757357277952575,0.06152185505044205
32,22143,0.9201574895681912,0.7546737854861787,0.4366024569172406,0.07117595079081411
33,15488,0.6155178651315415,0.38148060050682564,0.23368655886754183,0.02662940786679581
34,15490,0.6021932543825359,0.34967524820971096,0.23279416430144378,0.02485599529544346
35,22146,0.04511714498214603,0.2676139444679349,0.08209225323996566,0.05395247189257844
36,22147,-0.0001757346509252411,0.16438471983440514,0.06136847958600886,0.04050942878719194
37,22148,0.8115118335255402,0.4910419428284163,0.25978350602897526,0.014419554148077569
38,22149,0.8712586306822308,0.6350349931933619,0.22408054972770167,0.011183828490016636
39,22150,0.22791571736664773,0.332791611212535,0.17239979373886283,0.03703517122778644
40,22151,0.9094894732835571,0.7161100292385157,0.43343212199347797,0.07025419431739512
41,22166,0.8136975069191505,0.6796223581105637,0.2796224135247675,0.02137841178097371
42,22167,0.7542468434330692,0.4988162659858463,0.24625775823358137,0.020237841572242846
43,22168,-0.0002696055376136819,0.11711887921564527,0.08879725182320276,0.023874633415869356
44,22169,0.04829713949921388,0.21394308617974325,0.08838032417710312,0.023076104922058877
45,22170,0.8886508918129431,0.5405794516278352,0.31031192026845084,0.019658641121283866
46,22171,0.8305904809616097,0.4926502982125053,0.27287073700837455,0.018438336502176016
47,22175,0.8558073526549352,0.5002865755165283,0.3510832131275156,0.016347194997361043
48,15520,0.7758801500158589,0.46515531819253,0.22128811305220134,0.015762383395112337
49,22176,0.8256683224309964,0.5161456278708031,0.28655149974153116,0.01492262109773952
50,15522,0.7691004365779267,0.4399163122981744,0.19125858655157876,0.01392137828423595
51,20139,0.8717944922846012,0.8645525981295816,0.4540006091659839,0.024249448040436182
52,15532,0.8724091174712051,0.5200866799882753,0.3276034440484015,0.023314893209484735
53,20141,0.9278437005607922,0.8485729065525588,0.5106527411433573,0.026400629980721752
54,15534,0.7271758081817761,0.4127447753848868,0.2959303734685388,0.02181920194893459
55,22190,0.5635776189320807,0.3758091947332999,0.16457696777860936,0.012812794716420226
56,15536,0.21696369554674277,0.30081108268115536,0.1772279120848478,0.01237516650902761
57,16048,0.6992999417220139,0.34314831423463626,0.23104369716415596,0.03302332426734741
58,15538,0.7313605753215775,0.47265370434554455,0.2328438830344744,0.015148256256196231
59,16050,0.7000391237375498,0.4200655910798893,0.23950489812306272,0.03360853164565155
60,22191,0.515188933649337,0.3685597565079767,0.12795649910170223,0.015300546867596646
61,22194,0.714335899571206,0.45054688137024834,0.22725866338426817,0.015580276851523878
62,22195,0.7393164385798519,0.5424320199406513,0.27119770917177244,0.018428145389265203
63,22196,0.8939049165493378,1.217190786836532,0.4865792149509746,0.02203329665695553
64,22197,0.9135000297738456,0.6744031324088814,0.40692876236697534,0.019846427044209376
65,22198,0.8545759180632455,0.6407224295602474,0.28105032705145166,0.01634723448344298
66,22199,0.7219367525812233,0.4060072798928005,0.24258571989741026,0.015583500350244799
67,22204,0.7084414121348861,0.32163348515785806,0.23537189154061303,0.026534551514626734
68,22205,0.8791926816396732,0.4647280411346908,0.27168626349291675,0.028150493430027925
69,22208,0.8499713251468642,0.49044720666469915,0.2393940076329629,0.012533693052864637
70,22209,0.9224308739125395,0.5786030669228706,0.35178911133740665,0.01756119361707504
71,22210,0.9335975791197099,0.597741876292846,0.36350556814940643,0.02132206600201061
72,22211,0.9342648927332913,0.5938231739155013,0.3610816952514082,0.021260000446149924
73,15556,0.6894736460019728,0.39071463214105356,0.20363391281356286,0.020268162308309776
74,16068,0.6727029898147234,0.5557070353368601,0.2979839240641563,0.018677411291653293
75,15558,0.5728300984286203,0.3166676324021903,0.2348659624009008,0.024434844945552165
76,16070,0.6798262614158357,0.3820705545894589,0.24469795280970252,0.015868387326189604
77,15560,0.8711409419362893,0.4332419004581129,0.23748432700782868,0.032937165281887136
78,16072,0.8205703224489712,0.5755960073869767,0.22432733589659232,0.046150972543750474
79,15562,0.4615451835940392,0.34213641817303914,0.2707476730206732,0.04200317912934341
80,16074,0.8787264695835987,0.5482448201269358,0.24973414436323163,0.05171531676357542
81,15564,0.8640946846811074,0.3572849666984893,0.24194045335163186,0.014141278439499366
82,22212,0.47340219463662203,0.3676053120729249,0.28410466078634,0.015137387762865459
83,15566,0.8822676622730685,0.46207649922596616,0.29141416269865367,0.016553269090223383
84,22220,0.9297894704479964,0.6809519657347342,0.3939270877066413,0.013589024378851011
85,22221,0.9294729608570952,0.6880133248468779,0.3920332314217137,0.013557100207602823
86,15688,0.8001953121535762,0.33219548606416993,0.2578647391928601,0.014921601560166146
87,15690,0.7669592367363326,0.43129295425357417,0.2767183828658066,0.015588346713352201
88,15272,0.9375969564918131,0.6434721060496598,0.32115268795595653,0.023021347705436884
89,15274,0.6926572746281523,0.42619913698255435,0.29883806995963674,0.023674155668773497
90,15292,0.6157786244573251,0.5702382749669016,0.22517451067107627,0.03319918794303625
91,15294,0.5939521251476161,0.8922451219625676,0.2721706095241756,0.03687594970715489
92,15348,0.9219598537937576,0.5663340690007385,0.31757416949278605,0.0356267691450755
93,15350,0.8882432292517829,0.6827704073234873,0.3801782358999106,0.041906598155968304
94,15354,-5.4049124861288433e-05,0.09375483206186461,0.06352273738931091,0.03163402709841948
95,15356,0.8750264013059998,0.9237573887155626,0.48985091615628845,0.034941095400600225
96,15358,0.9022268911952878,0.6630834636016667,0.30808075167176663,0.023704158915297233
