,corridor_id,rmse,mae,mape
0,4666,4.044242100570664,1.5742068076528724,0.08148804996539541
1,4667,2.9645823203460635,1.434979604417139,0.06577663900167266
2,4668,27.58127956155363,7.815118821247134,0.2560765798052127
3,4669,4.122961866259644,1.279185704361819,0.04422605194903794
4,4670,1.0849945337762008,0.6697096217020407,0.03313600408949595
5,4671,1.5641500628244818,0.9661656428860113,0.0482060967516061
6,4672,1.2737153105423975,0.7899688692687704,0.010063132955947478
7,4674,3.777599801118505,1.4415078841424787,0.02696562652563428
8,4675,7.111368196804896,2.7682880073148373,0.055438021307233167
9,4676,0.628908186163541,0.3028939876814772,0.01940670134851856
10,4677,0.43929709419700547,0.30915221494062883,0.024239691227273222
11,4678,1.0764162129421917,0.7182485185797011,0.017522185464715564
12,4679,2.6326531194549165,1.362278072638611,0.031999311944958725
13,4680,0.9566231627087721,0.599488565143486,0.02067564226877872
14,4681,1.1427989095344542,0.5915116123988278,0.01970401635800113
15,15272,2.0209390019348246,0.9097166019514695,0.07226809432945704
16,15274,0.6563208808806387,0.42769770258643364,0.0335045604572909
17,15292,0.6785238350093565,0.27499483413614273,0.04563891014023854
18,15294,0.5222115470420471,0.24111020896309504,0.04130043237500089
19,15348,9.802152849399661,2.439107066713423,0.32626166118512684
20,15350,7.958461629563844,2.246712952227179,0.22270177250318696
21,15354,0.0982927487109987,0.0681942264883799,0.033753043930891374
22,15356,3.619131264378206,1.6656100589529403,0.10746298815161053
23,15358,0.9715703910487985,0.608131534826672,0.04923923926077666
24,15368,0.9452828691868047,0.5290794788389893,0.03681935611759366
25,15370,1.2279555130197137,0.6138506792003166,0.04091097179708418
26,15376,0.2437076787058383,0.13908152871225338,0.012429132671358645
27,15378,2.049169845629223,0.5808466799089348,0.046950173922826036
28,15380,0.876576978680135,0.20794449958337652,0.030888284076929805
29,15382,0.10216312935470691,0.061754736831479896,0.008738384241183653
30,15456,0.18566197164300338,0.07518012175407256,0.020103569929807805
31,15458,0.2297056325882379,0.06671668738052217,0.017760518426896087
32,15488,0.6093659775460425,0.3206950842241255,0.0377619443241232
33,15490,0.5305140691132781,0.28019071738779117,0.030639608276211074
34,15520,1.8410164661323272,0.5880017313171595,0.04214777142416109
35,15522,1.3393397141041492,0.46923737775995533,0.0329183564018691
36,15532,0.8995895806138192,0.5422206813147938,0.037317272147400965
37,15534,0.8390868674151443,0.4860234363944171,0.0359833513616871
38,15536,0.27126674463034167,0.168758553568422,0.01182500285523848
39,15538,0.4502321650564331,0.28836608633438204,0.019869496144834
40,15556,0.6114743138224705,0.3256831368101713,0.033164769210339715
41,15558,0.7432767206153279,0.25559854027528667,0.0267274393753061
42,15560,0.5983745891091333,0.25541792188955187,0.039644892732566224
43,15562,0.5455988932766237,0.3412633769342759,0.051712892108169255
44,15564,0.43961139732251125,0.24200024339770063,0.014080140412577597
45,15566,0.5861015095572487,0.3217862475357826,0.017883735421783814
46,15688,0.9448793177993292,0.41114550657893284,0.023294074698161388
47,15690,2.298115824004282,0.5999034508880964,0.03353925293936045
48,16048,0.34246379518551967,0.20733314939063432,0.029291656774922084
49,16050,1.0365581293863846,0.4416962929111829,0.06411801325865257
50,16068,1.2987795476483037,0.4970154780317838,0.03355009927182373
51,16070,0.6922600749856034,0.3628210980950993,0.02359042186876471
52,16072,1.0593479398110754,0.4001799561062984,0.09728231472141051
53,16074,1.2637022891977643,0.4695701074361716,0.09516293935321984
54,20035,1.0180274335907635,0.47041339391104914,0.03496670187170404
55,20037,2.46845701449864,1.1433867473627632,0.08125235420934189
56,20139,1.8702352878127873,0.783382305681146,0.0451049199583093
57,20141,2.0164858599373927,1.3068418768179924,0.06888599864731608
58,22040,0.5692232074552914,0.3067322521941124,0.015957939666229774
59,22041,0.8505233556931544,0.3693995511230394,0.019452096799782527
60,22136,1.875789295986707,0.7723097796478169,0.03098303650837602
61,22137,0.718846570205033,0.41047138052606363,0.018177591596589514
62,22138,1.9266671993549922,0.7250916199336784,0.13354040446441975
63,22139,0.1307244950197138,0.09537707619427468,0.02202553102482895
64,22142,2.4583365767706895,1.1019161033835203,0.22628619110060796
65,22143,8.979038625105641,2.66140953175782,0.5143865578729171
66,22146,0.06799276836132778,0.0359434255417265,0.02603271238242988
67,22147,0.1957783206276276,0.06593904716496399,0.049787174171138225
68,22148,4.346936832604912,1.2267271824919108,0.06598068712042045
69,22149,3.022943306124952,1.0332639475669065,0.05812988684987258
70,22150,0.23602467260147497,0.11301560740999256,0.024321391325854945
71,22151,2.0189861085462737,1.097029100555883,0.1511834710039107
72,22166,3.024755121882781,1.0884105103969022,0.06648554495300645
73,22167,2.981371457753778,0.937584188058306,0.07282513993576617
74,22168,0.03682577147941121,0.025250251861891844,0.006901996305826842
75,22169,0.11431340163268235,0.05766136037821221,0.01557301398100021
76,22170,1.696317193732003,0.7197285587450003,0.04117604888664871
77,22171,1.53929931752257,0.7014546581164575,0.04373625405822732
78,22175,1.0934628373427355,0.6130772932088757,0.02786871142738358
79,22176,2.732071315202995,1.0682146650180828,0.055257240121463616
80,22190,0.2810087984160834,0.12202040515159944,0.009837876734142765
81,22191,1.466795725818922,0.3229354477566885,0.025892940886599977
82,22194,0.7768181961384518,0.37953065215678267,0.02758134168755392
83,22195,0.9258181736254737,0.46025899116059393,0.03177072188684278
84,22196,2.8756111853207766,1.2693953984413469,0.059336305620668765
85,22197,1.444488521158055,0.8948775394684408,0.04327042204333849
86,22198,0.6941170067025674,0.41823224746155063,0.025846005245306274
87,22199,0.5950973037383738,0.33634675385879875,0.021447383490695394
88,22204,0.7725026256008705,0.35036073342290125,0.0370954849594895
89,22205,1.4446343890575741,0.6612450852898748,0.06368171994399165
90,22208,0.5941649142523809,0.36081281375468693,0.020105082691982447
91,22209,3.383148277560574,1.1305836566984464,0.059060926053740685
92,22210,2.8222928095205875,1.1236966168560334,0.07228642944129779
93,22211,1.730419350617635,0.8004870747888311,0.04304297872789628
94,22212,10.505375177175154,1.756472674033572,0.09249457619177277
95,22220,2.0684528038357946,0.9406749293832546,0.03251176200365284
96,22221,1.5046355453710465,0.9600284654730666,0.033444444790914865
