,corridor_id,r2,rmse,mae,mape
0,15368,0.751640027628123,0.5518063189049722,0.34448260185390495,0.023389940555878116
1,15370,0.5737266489030748,0.643237647123129,0.34526406791557596,0.023567318512217376
2,15376,0.6396046443361985,0.17666667884239828,0.07578358135932732,0.0067100488423506655
3,15378,0.6952101576171243,0.27324011678135884,0.11421810657403714,0.009698776489188625
4,15380,0.31213342988266335,0.2658117192082938,0.07318425086385831,0.010146487689347235
5,15382,0.6618519765936468,0.09209296247531573,0.05113590699633617,0.007135268552534356
6,22040,0.30707112403763315,0.4053635881826477,0.1601788658722774,0.008170966520081322
7,22041,0.5986395614462168,0.5790937573001668,0.26776110374798495,0.013415589718445706
8,4666,0.6608592565801137,1.7319312373241782,0.9041027326316182,0.041800039828328285
9,4667,0.7429089624688205,1.9348602161309683,0.974879845244537,0.04231711001574382
10,4668,0.7833576596979204,2.3735747076976357,1.1038857796511685,0.033511073545170605
11,4669,0.7050882246702415,1.5183347294012333,0.8490842754674612,0.02712415410132537
12,4670,0.7923080078073806,0.5661734781618292,0.3123076198452359,0.015403057811985525
13,4671,0.7048541423393186,0.9152257164727956,0.4303631708888637,0.02008211238765568
14,4672,0.8844577332495926,1.1468199492092177,0.7461423306809557,0.009531665643701078
15,4674,0.794303952470128,0.9234244915458816,0.5600157764071119,0.011422296379789502
16,20035,0.5135114036935331,1.1548767280542387,0.3975904027569271,0.027674957806841413
17,4675,0.8896165460276959,1.2239312537597546,0.6623841259479145,0.01285221894684682
18,20037,0.4614933494148459,0.7292206232346848,0.28497653233227155,0.021543801200887214
19,4676,0.8474495769266164,1.4001643072474463,0.6863255700641069,0.04326505295406269
20,4677,0.6211348688485259,0.5330926346101583,0.31783967052640816,0.024052686306333573
21,4678,0.7942810958106012,1.4422221698275965,0.7583977293945123,0.017700160226668853
22,4679,0.7966674409874612,1.3500168876537744,0.6973880077215506,0.01633832976927126
23,4680,0.7552496727470748,0.5574523171866512,0.2924729654294401,0.009855977084779356
24,4681,0.6067910651371333,0.7921846444866455,0.3932269697378715,0.013073680981542178
25,15456,0.3018492361988089,0.21247417519334325,0.06310333844663751,0.015493872095931888
26,15458,0.2983987761475104,0.1973843149709576,0.06191136702725628,0.015673451835386237
27,22136,0.754543836459337,0.8846739928310655,0.3906612657850496,0.01580621759603974
28,22137,0.7970728036727558,0.4708496006708201,0.24769778260258968,0.010755577509327796
29,22138,0.7990447052371465,0.6514100482074092,0.299462674853294,0.05276426737313987
30,22139,0.42706037598220425,0.2687151776537081,0.11203335363594166,0.023985556535208924
31,22142,0.46540582970232935,1.0161491403043792,0.4295300771181296,0.07929788940026558
32,22143,0.750709222550207,1.352320408698746,0.6687716022363136,0.09792258229527222
33,15488,0.683293598365775,0.3424632683702075,0.15665522243050564,0.01754114005998057
34,15490,0.6227611859653714,0.32917625705055414,0.1258783735097749,0.013096948163086892
35,22146,0.37086483523194425,0.2180341049855979,0.047458536956054245,0.029556737197332653
36,22147,0.4989236388562146,0.13073678839767458,0.03912583257220811,0.02485966582518747
37,22148,0.6487179522966589,0.5124835627802734,0.22672427958654945,0.01252350269575004
38,22149,0.8098069779234062,0.7590525712637184,0.31453558612207455,0.016249820458042817
39,22150,0.29229799478519247,0.32827944540114384,0.12286975241819383,0.025334903155187848
