,corridor_id,r2,rmse,mae,mape
0,15368,0.8592132392590572,0.4186916630908975,0.2470752939503195,0.016706359257753402
1,15370,0.7732899597611969,0.4801207780642251,0.24984654186644656,0.016945134343176713
2,15376,0.8296622768218839,0.11856234398679245,0.06302688559916204,0.005623055403501765
3,15378,0.806092389146272,0.22717922367159032,0.09733322171704534,0.008215679951609883
4,15380,0.559520290417104,0.23090121010366257,0.07418438344206102,0.01043758734245114
5,15382,0.7215654741707591,0.0875467366906941,0.04041885310816598,0.005600472294883564
6,22040,0.4356083230779838,0.38174126866817,0.13126585341933075,0.006635339596783603
7,22041,0.7627885126045759,0.4398467986252692,0.20315914733766602,0.010237884354470648
8,4666,0.8542086540983257,1.1263304905614362,0.5923515973408531,0.027705988922001993
9,4667,0.859103998310951,1.4284857153060933,0.696828936773334,0.030214408080850394
10,4668,0.889009106643185,1.7380739661510967,0.7851875839115343,0.023682173148165283
11,4669,0.7995434967180486,1.2985939620582267,0.5980908258383559,0.018776137931032992
12,4670,0.8597109875104748,0.48637749282265996,0.26447894063353194,0.01298655202926485
13,4671,0.816229571325381,0.7054771376700514,0.32608397579201526,0.015306779384078097
14,4672,0.9427270524191697,0.8047406133790757,0.5485166733277962,0.0070263056667458825
15,4674,0.8623305472742571,0.7916619151914686,0.44689839353531413,0.009076484850253232
16,20035,0.6930817632409291,0.8868335592604721,0.32484237718108994,0.023013902487944406
17,4675,0.9376456646469857,0.9386923446087873,0.571578625210804,0.011224746857106628
18,20037,0.5885601187139643,0.7589154843209867,0.26280194677172597,0.019294416645954198
19,4676,0.9221253262913802,1.0211492494594956,0.5005801487261853,0.03168421994088712
20,4677,0.7484705074743778,0.43979913607187954,0.2449744499103888,0.01842092238827893
21,4678,0.8977807780233461,1.0417384270420094,0.5596809873947864,0.013101471029062225
22,4679,0.8717629758054284,1.0613468045083843,0.5321567721026206,0.012586147207863586
23,4680,0.8413203043006353,0.4535338477393709,0.22995115265101365,0.0077167707390072395
24,4681,0.7898312075831069,0.5791055988143601,0.3371653517777218,0.011288131545101915
25,15456,0.661538279263935,0.17113223995411073,0.05238139281365395,0.012770083677645263
26,15458,0.5136230035830275,0.15283445733320153,0.051022874802457624,0.013060062179438326
27,22136,0.86606984263019,0.6262182521851835,0.2956679470885293,0.012199954214099574
28,22137,0.8601394813452345,0.40575675662880334,0.22273402636842107,0.009641748436989034
29,22138,0.9144876880436192,0.4329808372014955,0.18075308995570685,0.030757941850830302
30,22139,0.6642982676518809,0.20964102725713268,0.09536580178909362,0.02068924791526364
31,22142,0.7495296356634454,0.6769876546688963,0.27003527064833394,0.048461240225421476
32,22143,0.8834576878747874,0.9103269104113489,0.4389422870639324,0.06346222178736839
33,15488,0.8034526773275391,0.2712125238965649,0.12667127302904158,0.014196093637692265
34,15490,0.7732950779327749,0.2564361178548912,0.1070056299722147,0.011194230345100828
35,22146,0.6278257014078118,0.15729251308578895,0.03797785707532181,0.02397961798091824
36,22147,0.6643959947020498,0.09976680035165879,0.0314297484697147,0.020528359905096077
