,corridor_id,r2,rmse,mae,mape
0,15368,0.6610951971373109,0.6532876175514755,0.45502299354873027,0.030990890724970924
1,15370,0.4749067095455769,0.7056916039903984,0.4497906859233127,0.031057161299500567
2,15376,-0.00014206406409589256,0.2845032830413252,0.22068055594626673,0.019866194334011135
3,15378,0.2549064690779961,0.4219435492608444,0.24760214185999688,0.02133947773599403
4,15380,-0.00010995390444845654,0.33705918408951235,0.14209051627617542,0.020354688286725577
5,15382,-8.914293015771513e-05,0.1691536942474613,0.11338188272870316,0.015848142900818797
6,22040,-0.0001505678344781991,0.40866603383512917,0.2584005012295462,0.013376391488450623
7,22041,0.3836302255819185,0.6965115885161143,0.3482889426072262,0.0175840742454222
8,4666,0.6363958852097606,1.8611672584522398,0.975658739182502,0.04498279220964453
9,4667,0.7773370203824475,1.7864079258216474,0.995730645795577,0.04478529589752388
10,4668,0.7320999124022484,2.7395823278188542,1.2031404523230438,0.03608337275268668
11,4669,0.7730352624923023,1.3601904677954846,0.8317706526587886,0.026785986589239773
12,4670,0.6484086947274357,0.7472177382039297,0.43401629907515293,0.021454489930444118
13,4671,0.6530992145183439,0.9703114115643179,0.531249597908044,0.02532773258548284
14,4672,0.893091803147737,1.1120823151665828,0.733563969477008,0.009388763503815454
15,4674,0.7603311177859438,1.016126223055928,0.6882696202996059,0.014079106989624373
16,20035,0.3569472611637281,1.239243673275699,0.46777675580336936,0.0333690497981841
17,4675,0.8525299165360312,1.4113433573121374,0.6743392789035323,0.01287641100705201
18,20037,0.3888007215705904,0.8196133214907728,0.377967303720941,0.028922280370014482
19,4676,0.821021553849022,1.50815970624955,0.7125161774084483,0.04422132132843881
20,4677,0.4956718335875623,0.6097430011968042,0.4216886674620887,0.032432864332154455
21,4678,0.8307584937846475,1.3181401300724596,0.693689635328097,0.016177154569763156
22,4679,0.7951962508079621,1.3880866972473682,0.6920109962795883,0.01624737607230965
23,4680,0.6204103712987096,0.7032251220959019,0.4090119493202255,0.01381015505625841
24,4681,0.5886962174647918,0.8390420505966325,0.4644802704077049,0.015511127289244876
25,15456,-3.5463597912954725e-05,0.2955190814828026,0.09805976057781618,0.024027573292366062
26,15458,-6.161183161101924e-05,0.2845919017086646,0.11218519332744428,0.028760768727519356
27,22136,0.6703117456516499,1.0571988626028022,0.4381405693144455,0.017573151355620053
28,22137,0.693923276342675,0.5683848483201787,0.39740863767459234,0.017429637866432795
29,22138,0.696952252054529,0.8015842111428115,0.3945402585484782,0.06872246895519235
30,22139,-9.660044268877677e-05,0.3592240205128114,0.20476638103028788,0.044984536386979225
31,22142,0.4261139386405308,0.9808774374145255,0.5699078059861007,0.1105804290708705
32,22143,0.7189930750422392,1.4689830033535978,0.8386870588418026,0.13294190512338724
33,15488,0.3245802867990264,0.4879401623680821,0.302265687316878,0.03453676919567936
34,15490,0.33773475513313733,0.40617032168160816,0.28886545203517217,0.031079456129963955
35,22146,-8.03865692811101e-06,0.28818632796156457,0.08520566404995103,0.05539764551681722
36,22147,-0.0003405048030709068,0.19608922840768758,0.06495576893183176,0.041133064368787615
37,22148,0.572223521017649,0.5167213794822163,0.32937576141649666,0.018630767854232056
38,22149,0.6236613191100107,1.0829672115861313,0.3715491762795976,0.018238258564585035
39,22150,-7.75575019174024e-05,0.3682351122359435,0.19870594599485902,0.04311829016686277
40,22151,0.6945476030894826,1.2986702290620742,0.7755732615588982,0.1246934646227193
41,22166,0.4591110942875364,1.079781114190695,0.44139810201708346,0.03355449675209878
42,22167,0.33993557590853873,0.9635006744720729,0.3715455007031311,0.029312192316014847
43,22168,-2.8127963781710008e-05,0.11563013118141471,0.08885859920272791,0.023921944619165695
44,22169,-6.685833387809481e-05,0.14956083926231167,0.08447027721747655,0.022590663935562354
45,22170,0.6190791230990277,0.9606883068482678,0.5152836536733469,0.03226144914094708
46,22171,0.5224463403466009,0.8644295229167602,0.44562958767554134,0.029672347079165856
47,22175,0.6571709623841462,0.7883451957975535,0.5076854617564852,0.023448532211877728
48,15520,0.4596125735993085,0.7050767724476524,0.32519857108121136,0.02311174560804825
