,corridor_id,rmse,mae,mape
0,4666,4.52638469003462,2.1080543744308544,0.108372463322795
1,4667,2.767863699371209,1.620422073615715,0.06642799605527898
2,4668,3.882362773935231,1.6910441702933152,0.04689646221330981
3,4669,1.0735386431525524,0.7447685886033009,0.02472497683381907
4,4670,0.7301217674954844,0.4362511434021093,0.022525418704290878
5,4671,0.9029465795330924,0.5061674239736842,0.024340427055408904
6,4672,1.046913979473842,0.6926078648993255,0.008811877956495956
7,4674,2.5220110098598694,0.9323301547662634,0.019563846670138794
8,4675,1.1491318999950153,0.6607002845320313,0.013408822855234996
9,4676,2.1446658988393446,0.7467660401900358,0.04466009709781336
10,4677,0.2990308337629523,0.18997993126479293,0.01466857721572511
11,4678,1.554969532830686,0.6741246386364458,0.015599381827944686
12,4679,6.231140850783556,1.7927355249013182,0.03982826863422467
13,4680,0.45351095401501396,0.32184427092079804,0.01106684944898454
14,4681,0.43243473523928655,0.3128289192104733,0.01071498386780559
15,15272,0.9002113555358866,0.456471283365637,0.02882628585928477
16,15274,0.9862280394180707,0.44752230796010084,0.031587937520236024
17,15292,2.1941785930348465,0.5112884513298536,0.0913200645054611
18,15294,0.1962536792433182,0.12314838972004599,0.022201410310719955
19,15348,1.3017725476402127,0.5401230364193498,0.066042236885542
20,15350,1.009711615019713,0.589157980163896,0.06376365997605411
21,15354,0.1144706312458815,0.07555284935106148,0.03836725631499438
22,15356,1.787275549047024,0.9916484627245251,0.06873674411142844
23,15358,2.415019009047086,0.9208932461547353,0.07158089882767045
24,15368,0.4882671247588852,0.3305847192568557,0.022556917355925247
25,15370,0.6454134138334116,0.37417312593425306,0.025777029054438697
26,15376,0.17643467052576312,0.09004417900604299,0.008137238837281027
27,15378,0.1818773091875643,0.10248627239872445,0.008738817713919276
28,15380,0.07723339999032848,0.039231462581990686,0.005946501975976487
29,15382,0.2623262281930268,0.10590112323275147,0.014664142894932059
30,15456,0.5853680658480043,0.1380033980256678,0.025998609469050936
31,15458,0.1527548488200702,0.07673646421584683,0.02002879259967549
32,15488,0.5442560402340928,0.30492639346447603,0.03200953442756067
33,15490,1.345311895944266,0.4282447300538793,0.04625711777475536
34,15520,2.526718915366602,0.8270396743198056,0.059782022994701485
35,15522,0.7387376947144642,0.23557682048106376,0.016719331821374944
36,15532,1.1060498397652467,0.5725358006345764,0.038906759964969034
37,15534,0.4467700936671567,0.3009968806029115,0.02246426702542451
38,15536,0.32520916900540614,0.17272582025555297,0.01213546106036576
39,15538,0.6028902260834389,0.21275588885112398,0.014187897821942477
40,15556,0.5401015635491091,0.3080338496089485,0.031459713473973853
41,15558,0.2531305288599955,0.14348255867137016,0.015064213959792166
42,15560,1.1019435632402967,0.3802172019482504,0.05087235612696189
43,15562,0.379315704725781,0.23065382815488145,0.03577492783449973
44,15564,0.4185667465828412,0.2512797231355902,0.014421960737241233
45,15566,2.3364291188798028,0.5816582378909638,0.03457310770379674
46,15688,1.3231435225512247,0.34942088190547765,0.019597564782870055
47,15690,0.6546198713209188,0.3454779807017852,0.019284454237071848
48,16048,0.17228001464115847,0.115558052803198,0.016961563900424474
49,16050,0.4789800805760351,0.30666130572334516,0.04374401568782235
50,16068,0.5222223492551716,0.36369692790302094,0.02346930014605808
51,16070,1.0169135437578878,0.45478011423930054,0.028970552369881677
52,16072,0.6052099635448364,0.17603042257882762,0.03910290423841654
53,16074,0.37602839173411523,0.1324705139560582,0.02977928901956293
54,20035,2.348097929185984,0.7777698357746609,0.05309571316101689
55,20037,0.995401651828354,0.4483339292248802,0.03223795022131058
56,20139,1.4723942222952493,0.8692949044035039,0.05045845588187827
57,20141,3.7489994414294863,1.9583475705708748,0.09154438379502335
58,22040,0.6779364050014847,0.29214102233662465,0.01522981195446798
59,22041,1.4862218505093505,0.5010883128485158,0.023160190584534845
60,22136,1.4862500568035926,0.607433694583806,0.027010510356106507
61,22137,0.5597238795257412,0.3360769242786833,0.014761562669690581
62,22138,0.6351722046017674,0.3200444585918378,0.05084934070248304
63,22139,1.5479613481303425,0.39882423442708215,0.07427155217594794
64,22142,0.8415998063834488,0.44199236963091965,0.08578331184836348
65,22143,2.4040630596799466,1.3365351410565893,0.26894398042965695
66,22146,0.12009828475224471,0.04587537360869082,0.03128010949016425
67,22147,0.19010831713299642,0.0521401178590689,0.03952024985304712
68,22148,0.5973484413553132,0.34138460238078316,0.01934949686402705
69,22149,43.277412687859126,7.0524860412435935,0.4110911264545075
70,22150,0.8206780347335054,0.19041497053077552,0.04251818406949326
71,22151,5.4130402866017935,1.5746712511897545,0.2476153484929588
72,22166,0.8937940708112989,0.35203798728562263,0.026525238143896478
73,22167,0.6583786074944565,0.37466083632239916,0.03154940054959431
74,22168,0.06885233696999553,0.04327346948126621,0.011760420599754436
75,22169,0.07276870017914688,0.045963558332341836,0.012473214544820699
76,22170,5.640393028747472,1.7951699578349203,0.10995706185441341
77,22171,1.521073442361828,0.5918699829352039,0.04173677243616675
78,22175,1.3998265621752077,0.7198514045670505,0.031511939881000955
79,22176,1.1592926471205494,0.5566469494706427,0.029409814968449157
80,22190,0.1975813516341816,0.08734825605032259,0.006849476766343033
81,22191,0.1727748085384713,0.11247208387069664,0.014078204665904466
82,22194,2.043998190778142,0.5345046357696904,0.03831829295553507
83,22195,1.1961515315255913,0.46407099099997395,0.02925479758972871
84,22196,0.997345039194451,0.4750680034256217,0.022551907296533794
85,22197,2.952665450347453,0.9860226797967369,0.050348741916710134
86,22198,0.3528890606293244,0.24711478830918668,0.015666430357770017
87,22199,1.3389964137007497,0.5785751598506355,0.03514581703137316
